"Product Name","Excerpt","Type","Price","Sale Price","Category","Featured Image","Featured Image Thumbnail","Featured Image (Embed)","Featured Image Title","Featured Image Caption","Featured Image Alternative Text","Featured Image Description","Product Gallery","Product Gallery Title","Product Gallery Thumbnail","Product Gallery Caption","Product Gallery (Embed)","Product Gallery Alt","Product Gallery Description","WordPress SEO - Focus Keyword","Attribute: Color","Attribute: Types","WordPress SEO - Meta Description","WordPress SEO - SEO Title"
"نيتشر – زيت جوز الهند العضوي (454غ)","<div class=""woocommerce-product-details__short-description"">
<p class=""product-desc""><b>زيت جوز الهند العضوي من نيتشر :</b></p>

<ul>
 	<li>يحتوي على فيتامين هـ لعلاج البقع الداكنة و الهالات السوداء،</li>
 	<li>خالي من الغلوتين ومن اي عنصر اصطناعي أو مواد الحافظة.</li>
 	<li>له استخدامات متعددة للتجميل والعناية بالبشرة والشعر .</li>
</ul>
<p class=""product-desc""><b>طريقة الاستخدام:</b></p>
<p class=""product-desc""><b>البشرة</b>: توضع  قطرات من الزيت على ر اليد وتمسح على البشرة كمرطب</p>
<p class=""product-desc""><b>الشعر</b>: توضع كميه بما تريه مناسبة كزيت مغذي للشعر</p>

</div>
<div class=""quantity buttons_added""></div>","Simple Product","79.00","71.22","العناية|العناية>العناية بالبشرة|العناية>العناية بالجسم|العناية>العناية بالشعر|العناية>العناية بالقدم|العناية>العناية بالوجه|العناية>العناية باليدين","https://meralll.com/wp-content/uploads/2021/02/251.jpg","https://meralll.com/wp-content/uploads/2021/02/251-150x150.jpg","","251","","","","","","","","","","","","","","يحتوي على فيتامين هـ لعلاج البقع الداكنة و الهالات السوداء خالي من الغلوتين ومن اي عنصر اصطناعي أو مواد حافظة له استخدامات متعددة للتجميل","%%title%% %%page%% %%sep%% %%sitename%% زيت جوز الهند العضوي من نيتشر :"
"نوبيان – صابونة زيت الزيتون و الشاي الأخضر","<div class=""woocommerce-product-details__short-description"">

<strong>صابونة زيت الزيتون و الشاي الاخضر من نوبيان:</strong>
<ul>
 	<li>الصابونه المميزه من نوبيان الخاليه من المواد الشمعيه المسببه للجفاف</li>
 	<li>الخاليه من المواد العطريه المسببه للحساسيه</li>
 	<li>الخاليه من المواد الكحوليه المسببه للهيجان</li>
 	<li>ولتنظيفها العميق للبشره وتركها بدون اي شوائب ناعمه ورطبه لفترة طويله</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","45.00","38.25","العناية|العناية>العناية بالبشرة|العناية>العناية بالجسم|العناية>العناية بالقدم|العناية>العناية بالوجه|العناية>العناية باليدين|العناية>نوبيان","https://meralll.com/wp-content/uploads/2021/02/images-1.jpg","https://meralll.com/wp-content/uploads/2021/02/images-1-150x150.jpg","","images","","","","","","","","","","","","","","الصابونه المميزه من نوبيان الخاليه من المواد الشمعيه المسببه للجفاف الخاليه من المواد العطريه المسببه للحساسيه الخاليه من المواد الكحوليه","%%title%% %%page%% %%sep%% %%sitename%% صابونة زيت الزيتون و الشاي الاخضر"
"نوبيان – صابون العيدان الهنديه و نجيل هاييتي","<div class=""woocommerce-product-details__short-description"">

<strong>صابون العيدان الهنديه و نجيل هاييتي من نوبيان:</strong>
<ul>
 	<li>صابونة العيدان الهنديه ونجيل هاييتي  الطبيعيه المميزه الخاليه من المواد الشمعيه المسببه للجفاف</li>
 	<li>الخاليه من المواد العطريه المسببه للحساسيه</li>
 	<li>الخاليه من المواد الكحوليه المسببه لهيجان البشره</li>
 	<li>تساعد على ترطيب البشره ونعومتها لخصائص المواد المكونه منها</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","46.00","39.00","العناية|العناية>العناية بالبشرة|العناية>العناية بالجسم|العناية>العناية بالقدم|العناية>العناية بالوجه|العناية>العناية باليدين|العناية>نوبيان","https://meralll.com/wp-content/uploads/2021/02/صابون-نوبيان-الهندي.png","https://meralll.com/wp-content/uploads/2021/02/صابون-نوبيان-الهندي-150x150.png","","صابون-نوبيان-الهندي","","","","","","","","","","","","","","صابونة العيدان الهنديه ونجيل هاييتي  الطبيعيه المميزه الخاليه من المواد الشمعيه المسببه للجفاف الخاليه من المواد العطريه المسببه للحساسيه","%%title%% %%page%% %%sep%% %%sitename%% تساعد على ترطيب البشره ونعومتها"
"نوبيان – الصابون الأفريقي الأسود","<div class=""woocommerce-product-details__short-description"">

<strong>الصابون الافريقي الاسود:</strong>
<ul>
 	<li>الصابون الطبيعي</li>
 	<li>خالي من المواد الشمعيه المسببه للجفاف</li>
 	<li>خالي من المواد العطريه المسببه للحساسيه</li>
 	<li>خالي من المواد الكحوليه المسببه للهيجان</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","45.00","37.00","العناية|العناية>العناية بالبشرة|العناية>العناية بالجسم|العناية>العناية بالقدم|العناية>العناية بالوجه|العناية>العناية باليدين|العناية>نوبيان","https://meralll.com/wp-content/uploads/2021/02/30-1.png","https://meralll.com/wp-content/uploads/2021/02/30-1-150x150.png","","30-1","","","","","","","","","","","","","","الصابون الافريقي الاسود: الطبيعي خالي من المواد الشمعيه المسببه للجفاف خالي من المواد العطريه المسببه للحساسيه خالي من المواد الكحوليه","%%title%% %%page%% %%sep%% %%sitename%% الصابون الافريقي الاسود الصابون الطبيعي"
"ناو – زيت عطري بالليمون الأخضر (30مل)","<div class=""woocommerce-product-details__short-description"">

<b>زيت عطري بالليمون الأخضر من ناو _ 30مل:</b>
<ul>
 	<li>مستخلص من الليمون الأخضر ليمنحك شعور بالراحة.</li>
 	<li>يمكن وضع بضع قطرات في الماء واستخدامه كمعطر طبيعي</li>
 	<li>بالإضافة إلى انه يمكن استعماله كزيت عطري فواح.</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","53.00","43.35","العطور>زيوت عطرية|العناية>العناية بالبشرة>ناو","https://meralll.com/wp-content/uploads/2021/02/زيت-الليمون-الأخضر.png","https://meralll.com/wp-content/uploads/2021/02/زيت-الليمون-الأخضر-150x150.png","","زيت-الليمون-الأخضر","","","","https://meralll.com/wp-content/uploads/2021/02/زيت-الليمون-الأخضر.png","","https://meralll.com/wp-content/uploads/2021/02/زيت-الليمون-الأخضر-150x150.png","","","","","","","","مستخلص من الليمون الأخضر ليمنحك شعور بالراحة يمكن وضع بضع قطرات في الماء واستخدامه كمعطر طبيعي بالإضافة إلى انه يمكن استعماله كزيت عطري","%%title%% %%page%% %%sep%% %%sitename%% زيت عطري بالليمون الأخضر من ناو _"
"ناو – زيت عطري بالقرفة (30مل)","<div class=""woocommerce-product-details__short-description"">

<b>زيت عطري بالقرفة من ناو _ 30مل :</b>
<ul>
 	<li> يمنحك شعور بالانتعاش.</li>
 	<li>زيت مستخلص من القرفه 100%،</li>
 	<li>اختيار مثالي للحصول على رائحه عطريه تبعث الدفء والانتعاش لجسمك.</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","53.00","46.30","العطور>زيوت عطرية|العناية>ناو","https://meralll.com/wp-content/uploads/2021/02/زيت-القرفة.png","https://meralll.com/wp-content/uploads/2021/02/زيت-القرفة-150x150.png","","زيت-القرفة","","","","","","","","","","","","",""," يمنحك شعور بالانتعاش.زيت مستخلص من القرفه 100%،اختيار مثالي للحصول على رائحه عطريه تبعث الدفء والانتعاش لجسمك.","%%title%% %%page%% %%sep%% %%sitename%% زيت مستخلص من القرفه 100%،"
"ناو – زيت عطري بالبرتقال (30مل)","<div class=""woocommerce-product-details__short-description"">

<b>زيت عطري بالبرتقال من ناو _ 30مل :</b>
<ul>
 	<li>زيت نقي 100% برائحه البرتقال.</li>
 	<li> يعطي رائحه منعشه تساعد على النشاط.</li>
 	<li>منتج مثالي للحصول على رائحه عطريه طبيعيه منعشه.</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","53.00","46.50","العطور>زيوت عطرية|العناية>ناو","https://meralll.com/wp-content/uploads/2021/02/زيت-البرتقال.jpg","https://meralll.com/wp-content/uploads/2021/02/زيت-البرتقال-150x150.jpg","","زيت-البرتقال","","","","","","","","","","","","","","زيت نقي 100% برائحه البرتقال. يعطي رائحه منعشه تساعد على النشاط.منتج مثالي للحصول على رائحه عطريه طبيعيه منعشه.","%%title%% %%page%% %%sep%% %%sitename%% زيت عطري بالبرتقال من ناو _ 30مل :"
"ناو – زيت شجرة الشاي (30مل)","<div class=""woocommerce-product-details__short-description"">

<b>زيت شجرة الشاي من ناو</b><b>:</b>
<ul>
 	<li>تعمل على تطهير الجلد وتنقيته وتجديده.</li>
 	<li>زيت عضوي نقي 100% من شجرة الشاي.</li>
 	<li>اختيار مثالي في الحصول على بشره صحية.</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","53.00","46.20","العطور>زيوت عطرية|العناية|العناية>العناية بالجسم|العناية>ناو","https://meralll.com/wp-content/uploads/2021/02/زيت-الشاي.png","https://meralll.com/wp-content/uploads/2021/02/زيت-الشاي-150x150.png","","زيت-الشاي","","","","","","","","","","","","","","تعمل على تطهير الجلد وتنقيته وتجديده.زيت عضوي نقي 100% من شجرة الشاي.اختيار مثالي في الحصول على بشره صحية.","%%title%% %%page%% %%sep%% %%sitename%% زيت عضوي نقي 100% من شجرة الشاي"
"ناو – زيت بذور ثمر الورد ( 30مل )","<div class=""woocommerce-product-details__short-description"">

<b>زيت بذور ثمر الورد من ناو _ 30مل :</b>
<ul>
 	<li>  نقي وطبيعي 100 ٪ .</li>
 	<li>غني بالأحماض الدهنية الأساسية  ويستخرج من بذور موسكيتي روز</li>
 	<li> يساعد على تجديد خلايا الجلد التالفة ليمنحك مظهر بشرة صحي ومشرق</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","53.00","43.20","العطور>زيوت عطرية|العناية|العناية>العناية بالبشرة>ناو|العناية>العناية بالجسم","https://meralll.com/wp-content/uploads/2021/02/زيت-بذور-الورد.png","https://meralll.com/wp-content/uploads/2021/02/زيت-بذور-الورد-150x150.png","","زيت-بذور-الورد","","","","","","","","","","","","","","  نقي وطبيعي 100 ٪ .غني بالأحماض الدهنية الأساسية  ويستخرج من بذور موسكيتي روز يساعد على تجديد خلايا الجلد التالفة ليمنحك مظهر بشرة صحي ومشرق","%%title%% %%page%% %%sep%% %%sitename%% زيت بذور ثمر الورد من ناو _ 30مل :"
"ناو – زيت بذور العنب","<div class=""woocommerce-product-details__short-description"">

<strong>زيت بذور العنب من ناو:</strong>
<ul>
 	<li>زيت بذور العنب النقي 100% من ناو خفيف جدا ممتاز لترطيب البشرة الجافة  الحساسة و المتهيجة للحفاظ عليها من الجفاف</li>
 	<li>يعتبر مهديئ سريع وفعال</li>
 	<li>تمتصه البشره بصورة سريعة لخواصه الخفيفة</li>
</ul>
</div>
<div class=""quantity buttons_added""></div>","Simple Product","49.00","44.40","العناية|العناية>العناية بالبشرة|العناية>العناية بالبشرة>ناو|العناية>العناية بالجسم","https://meralll.com/wp-content/uploads/2021/02/9-3.png","https://meralll.com/wp-content/uploads/2021/02/9-3-150x150.png","","9-3","","","","","","","","","","","","","","زيت بذور العنب من ناو:زيت بذور العنب النقي 100% من ناو خفيف جدا ممتاز لترطيب البشرة الجافة  الحساسة و المتهيجة للحفاظ عليها من الجفاف","%%title%% %%page%% %%sep%% %%sitename%% زيت بذور العنب النقي 100% من ناو"
